order_id,user_id,res_id,timestamp,total_amount,item_ids
ord_2616,user_121,res_6,2026-01-02 12:11:00,286,item_296|item_298
ord_2617,user_463,res_14,2025-12-10 18:51:00,364,item_696|item_689|item_695|item_714
ord_2618,user_81,res_11,2025-10-02 12:52:00,652,item_516|item_529|item_518|item_537|item_514
ord_2619,user_270,res_7,2025-12-20 13:19:00,324,item_339|item_331|item_310
ord_2620,user_484,res_7,2025-08-03 19:34:00,368,item_312|item_348|item_310
ord_2621,user_100,res_4,2025-09-17 01:05:00,260,item_208|item_205|item_178
ord_2622,user_22,res_12,2025-08-26 09:56:00,77,item_555
ord_2623,user_237,res_1,2025-11-26 07:32:00,221,item_28|item_27
ord_2624,user_457,res_11,2026-01-22 03:22:00,394,item_507|item_541|item_520
ord_2626,user_288,res_7,2025-12-07 04:27:00,360,item_341|item_315|item_346|item_347
ord_2627,user_264,res_10,2025-08-24 01:18:00,212,item_473|item_484
ord_2628,user_167,res_15,2026-01-12 06:16:00,150,item_724
ord_2630,user_355,res_12,2025-10-24 02:51:00,313,item_558|item_602|item_608
ord_2631,user_72,res_7,2025-09-25 12:13:00,282,item_321
ord_2632,user_286,res_8,2025-11-19 05:34:00,1195,item_362|item_367|item_363
ord_2633,user_143,res_3,2026-01-02 19:52:00,527,item_113|item_127|item_133|item_144
ord_2634,user_369,res_5,2026-01-08 22:34:00,417,item_235|item_246|item_251
ord_2635,user_152,res_10,2025-09-16 05:29:00,431,item_477|item_466
ord_2636,user_201,res_15,2026-01-25 08:28:00,221,item_757|item_759
ord_2637,user_422,res_6,2025-12-29 02:08:00,477,item_263|item_279|item_304
ord_2638,user_167,res_10,2025-09-02 03:07:00,475,item_462|item_491|item_463
ord_2639,user_106,res_6,2026-01-05 07:10:00,151,item_284|item_270
ord_2640,user_339,res_6,2025-12-19 10:03:00,156,item_295
ord_2642,user_55,res_9,2025-09-18 01:34:00,356,item_412|item_421
ord_2643,user_219,res_14,2025-08-19 09:22:00,211,item_694|item_709
ord_2644,user_101,res_9,2025-10-04 02:54:00,292,item_450|item_452
ord_2645,user_192,res_10,2025-09-15 17:51:00,526,item_490|item_500|item_478|item_463
ord_2646,user_467,res_12,2025-10-26 07:42:00,203,item_605|item_577
ord_2647,user_317,res_1,2025-12-14 20:49:00,532,item_32|item_23|item_27
ord_2648,user_370,res_15,2025-12-19 16:01:00,640,item_764|item_751|item_746|item_738
ord_2649,user_171,res_2,2025-08-03 00:08:00,314,item_84|item_73|item_105
ord_2650,user_110,res_5,2025-11-19 10:52:00,455,item_220|item_221|item_228
ord_2651,user_415,res_5,2026-01-13 07:02:00,158,item_250|item_238
ord_2652,user_162,res_1,2025-11-20 20:06:00,1262,item_7|item_9
ord_2653,user_299,res_5,2025-11-18 21:13:00,398,item_222|item_242|item_227|item_215
ord_2654,user_336,res_10,2026-01-14 17:14:00,470,item_474|item_469|item_460
ord_2655,user_224,res_4,2025-12-02 09:15:00,251,item_192|item_171
ord_2656,user_408,res_1,2025-09-22 18:23:00,341,item_6|item_33
ord_2657,user_251,res_9,2025-11-02 11:05:00,228,item_440
ord_2658,user_57,res_13,2025-11-08 07:17:00,237,item_629|item_632
ord_2659,user_327,res_2,2025-09-19 02:58:00,431,item_97|item_94
ord_2660,user_359,res_12,2026-01-16 04:48:00,401,item_567|item_599|item_556
ord_2661,user_347,res_12,2025-08-30 09:11:00,382,item_580|item_579|item_576
ord_2662,user_89,res_1,2025-11-05 00:05:00,331,item_26
ord_2663,user_323,res_15,2025-11-27 05:50:00,351,item_760|item_756|item_738
ord_2664,user_392,res_11,2025-12-29 10:35:00,187,item_521|item_547
ord_2665,user_447,res_5,2025-09-15 08:07:00,693,item_229|item_253|item_228|item_231
ord_2667,user_311,res_10,2025-09-20 08:37:00,148,item_466
ord_2669,user_137,res_10,2025-11-02 11:04:00,876,item_472|item_464
ord_2670,user_447,res_6,2026-01-11 04:47:00,505,item_289|item_281|item_283|item_285
ord_2671,user_126,res_5,2025-10-15 18:02:00,465,item_241|item_223|item_220|item_215|item_250
ord_2672,user_229,res_6,2025-12-01 08:44:00,242,item_295|item_266
ord_2673,user_341,res_1,2025-08-29 09:03:00,139,item_9
ord_2674,user_67,res_5,2026-01-24 11:29:00,326,item_221|item_249|item_252
ord_2675,user_207,res_10,2026-01-21 12:08:00,544,item_477|item_486|item_499
ord_2676,user_298,res_9,2025-08-26 10:11:00,196,item_446|item_447
ord_2677,user_204,res_13,2025-12-11 13:02:00,276,item_664|item_666
ord_2678,user_273,res_12,2025-11-06 23:52:00,186,item_579|item_608
ord_2679,user_158,res_7,2025-08-14 15:28:00,523,item_330|item_331|item_342|item_346|item_314
ord_2681,user_489,res_4,2026-01-24 12:27:00,291,item_208|item_165|item_191
ord_2682,user_12,res_2,2025-10-07 17:27:00,275,item_69|item_60|item_90
ord_2683,user_108,res_1,2025-08-20 10:18:00,125,item_27
ord_2684,user_382,res_12,2025-10-13 07:49:00,205,item_565|item_604
ord_2685,user_327,res_10,2025-09-09 04:31:00,523,item_469|item_496|item_478
ord_2686,user_482,res_8,2025-12-19 14:12:00,347,item_387|item_376|item_402
ord_2687,user_84,res_10,2025-08-02 23:02:00,349,item_473|item_488|item_484
ord_2688,user_112,res_14,2025-12-09 04:44:00,308,item_696|item_692|item_683|item_693
ord_2689,user_169,res_9,2025-09-28 18:29:00,463,item_435|item_444|item_438|item_425
ord_2690,user_374,res_7,2025-08-28 05:03:00,440,item_326|item_313
ord_2691,user_302,res_4,2026-01-09 23:35:00,307,item_210|item_181
ord_2692,user_466,res_8,2025-10-22 21:42:00,527,item_381
ord_2693,user_475,res_7,2025-10-12 18:28:00,346,item_339|item_336
ord_2694,user_470,res_3,2025-09-25 09:58:00,157,item_110
ord_2695,user_97,res_7,2025-11-25 06:48:00,198,item_310|item_314
ord_2696,user_289,res_4,2025-09-09 06:38:00,79,item_159
ord_2697,user_63,res_3,2025-08-03 00:24:00,377,item_137|item_131
ord_2698,user_411,res_15,2025-10-06 10:29:00,201,item_732|item_737
ord_2699,user_109,res_9,2025-10-15 03:02:00,330,item_415|item_444|item_451|item_428
ord_2700,user_30,res_9,2025-08-08 19:16:00,353,item_440|item_426
ord_2701,user_141,res_9,2025-12-28 01:22:00,351,item_438|item_414
ord_2702,user_53,res_15,2025-08-03 07:23:00,374,item_749|item_763
ord_2703,user_165,res_13,2026-01-21 06:52:00,150,item_616
ord_2704,user_283,res_8,2025-08-19 06:15:00,252,item_363|item_355
ord_2705,user_34,res_5,2025-08-21 17:34:00,292,item_243|item_242|item_248
ord_2706,user_58,res_13,2025-09-23 06:53:00,203,item_644|item_653
ord_2707,user_234,res_3,2025-09-30 12:08:00,633,item_145|item_140|item_110|item_117
ord_2708,user_323,res_8,2026-01-04 07:29:00,133,item_405
ord_2709,user_286,res_11,2025-12-27 15:57:00,517,item_516|item_529|item_518|item_534
ord_2710,user_224,res_6,2025-09-25 07:18:00,183,item_285|item_269
ord_2711,user_32,res_4,2026-01-05 11:07:00,651,item_189|item_159
ord_2712,user_337,res_15,2025-08-21 19:31:00,569,item_748|item_759|item_724
ord_2713,user_497,res_10,2026-01-14 00:54:00,122,item_486
ord_2715,user_267,res_15,2025-08-27 03:03:00,585,item_734|item_742|item_735
ord_2716,user_439,res_15,2025-11-11 06:14:00,216,item_752|item_738
ord_2717,user_205,res_15,2025-11-19 17:15:00,513,item_748|item_734
ord_2718,user_341,res_2,2025-09-05 18:38:00,485,item_49|item_88|item_61|item_81
ord_2719,user_332,res_1,2025-08-19 07:38:00,340,item_2|item_22
ord_2720,user_369,res_7,2025-09-28 05:58:00,422,item_321|item_322
ord_2721,user_386,res_10,2025-09-05 20:37:00,290,item_488|item_492
ord_2722,user_435,res_6,2025-11-23 15:41:00,410,item_261|item_275
ord_2723,user_4,res_12,2025-11-07 07:33:00,273,item_576|item_565
ord_2724,user_417,res_1,2025-12-12 05:35:00,432,item_44|item_41|item_15
ord_2725,user_301,res_9,2025-09-01 20:03:00,167,item_437|item_449
ord_2726,user_38,res_5,2025-11-03 16:17:00,273,item_237|item_223|item_229
ord_2727,user_283,res_1,2025-09-05 03:53:00,430,item_26|item_12|item_15
ord_2728,user_236,res_6,2025-08-20 18:54:00,408,item_305|item_294|item_304
ord_2729,user_216,res_15,2025-08-13 15:29:00,602,item_764|item_743|item_724|item_751
ord_2730,user_96,res_10,2026-01-01 04:48:00,640,item_470|item_482|item_499
ord_2731,user_476,res_9,2025-09-14 18:27:00,341,item_437|item_407|item_425|item_431
ord_2732,user_288,res_8,2025-12-30 04:25:00,1090,item_362|item_371
ord_2733,user_101,res_7,2025-10-03 06:14:00,532,item_348|item_324
ord_2734,user_134,res_6,2025-11-30 04:33:00,598,item_307|item_270|item_304
ord_2735,user_326,res_12,2025-08-11 22:23:00,332,item_558|item_609
ord_2736,user_258,res_3,2025-11-30 20:24:00,397,item_111|item_109
ord_2737,user_125,res_10,2025-09-20 03:34:00,500,item_480|item_500|item_479
ord_2738,user_233,res_9,2025-08-14 15:45:00,160,item_406|item_444|item_431
ord_2739,user_233,res_10,2025-12-12 04:36:00,900,item_503
ord_2740,user_341,res_12,2025-08-20 08:07:00,132,item_568
ord_2741,user_128,res_3,2025-11-06 13:09:00,466,item_145|item_127|item_117
ord_2742,user_133,res_5,2025-12-02 13:07:00,290,item_213
ord_2743,user_409,res_6,2025-12-06 16:09:00,490,item_282|item_274|item_264
ord_2744,user_217,res_3,2025-12-28 14:06:00,882,item_155
ord_2745,user_326,res_13,2025-12-11 14:40:00,467,item_662|item_673|item_669
ord_2746,user_163,res_8,2025-08-09 20:31:00,980,item_390
ord_2747,user_185,res_11,2025-10-05 11:29:00,272,item_515|item_529
ord_2748,user_472,res_7,2025-12-30 22:37:00,369,item_343|item_330|item_317
ord_2749,user_177,res_11,2025-12-26 16:02:00,494,item_532|item_529|item_505
ord_2750,user_178,res_12,2025-10-25 09:15:00,329,item_577|item_584
ord_2751,user_200,res_9,2025-09-08 00:32:00,337,item_438|item_437|item_441
ord_2752,user_276,res_7,2025-08-27 05:53:00,310,item_312|item_315|item_343
ord_2753,user_275,res_13,2025-09-03 22:26:00,329,item_678
ord_2754,user_124,res_3,2025-10-03 06:52:00,295,item_117|item_133
ord_2755,user_192,res_13,2025-10-12 02:33:00,224,item_623|item_638
ord_2756,user_26,res_15,2025-09-27 23:40:00,375,item_746|item_760|item_747
ord_2757,user_206,res_9,2025-09-13 04:55:00,417,item_423|item_417|item_429|item_425
ord_2758,user_199,res_8,2025-10-24 01:44:00,320,item_395|item_391
ord_2759,user_308,res_11,2025-08-15 15:39:00,553,item_533|item_529|item_547|item_514
ord_2760,user_287,res_5,2025-10-03 05:19:00,311,item_254
ord_2761,user_26,res_7,2025-10-15 13:12:00,336,item_326|item_348
ord_2762,user_312,res_4,2025-12-18 10:51:00,110,item_188
ord_2763,user_15,res_4,2025-12-31 11:00:00,978,item_201
ord_2764,user_370,res_10,2026-01-19 16:15:00,200,item_498
ord_2765,user_96,res_2,2026-01-22 01:32:00,260,item_73|item_63
ord_2766,user_8,res_12,2025-11-03 19:21:00,523,item_559|item_599|item_558
ord_2767,user_245,res_10,2025-10-12 16:46:00,280,item_458
ord_2769,user_140,res_2,2025-12-13 11:42:00,499,item_97|item_88|item_104|item_98
ord_2770,user_137,res_14,2025-12-24 17:11:00,215,item_701|item_705|item_693
ord_2771,user_134,res_7,2026-01-06 15:57:00,849,item_320|item_322
ord_2772,user_288,res_13,2025-09-02 05:28:00,500,item_625
ord_2773,user_20,res_8,2025-10-22 03:44:00,819,item_381|item_395|item_405
ord_2774,user_70,res_2,2025-10-15 12:15:00,193,item_92|item_90
ord_2775,user_428,res_12,2025-11-26 07:11:00,209,item_568|item_555
ord_2776,user_207,res_1,2025-09-13 10:32:00,108,item_42
ord_2777,user_413,res_6,2025-11-26 21:29:00,579,item_282|item_298|item_271
ord_2778,user_204,res_4,2025-11-29 18:41:00,608,item_212|item_173|item_206
ord_2779,user_17,res_5,2025-09-21 07:52:00,291,item_251|item_243|item_238
ord_2780,user_369,res_12,2025-12-28 06:11:00,167,item_605|item_604
ord_2781,user_227,res_8,2025-10-28 01:09:00,318,item_392|item_394
ord_2782,user_426,res_7,2025-12-24 06:13:00,177,item_336
ord_2783,user_476,res_9,2025-08-09 17:10:00,440,item_448|item_444|item_431|item_408
ord_2784,user_54,res_9,2025-08-17 12:48:00,103,item_434|item_449
ord_2785,user_275,res_3,2025-08-27 11:36:00,538,item_145|item_127|item_144|item_117
ord_2786,user_359,res_6,2026-01-22 04:58:00,274,item_296|item_274
ord_2787,user_274,res_13,2025-12-26 15:59:00,355,item_647|item_631
ord_2788,user_187,res_3,2026-01-21 07:19:00,329,item_122|item_138|item_109
ord_2789,user_491,res_6,2025-11-11 06:02:00,86,item_266
ord_2790,user_230,res_4,2025-08-22 17:26:00,365,item_182|item_207|item_159|item_188
ord_2791,user_58,res_3,2025-11-26 12:17:00,467,item_156|item_129|item_138
ord_2792,user_85,res_1,2025-11-17 01:44:00,141,item_1
ord_2794,user_30,res_6,2025-11-02 06:47:00,186,item_264|item_263
ord_2795,user_268,res_4,2026-01-24 01:37:00,177,item_179|item_211
ord_2796,user_239,res_14,2025-11-01 02:01:00,177,item_693|item_702
ord_2797,user_225,res_12,2025-08-23 22:12:00,498,item_584|item_567|item_604
ord_2798,user_3,res_10,2025-08-13 14:12:00,450,item_480|item_500|item_471
ord_2799,user_240,res_15,2025-08-12 20:12:00,535,item_760|item_743|item_751|item_746|item_765
ord_2800,user_490,res_13,2025-12-19 00:07:00,210,item_639|item_653
ord_2801,user_406,res_12,2025-11-24 21:47:00,470,item_588|item_557|item_610
ord_2802,user_50,res_10,2026-01-13 02:50:00,457,item_501|item_465
ord_2803,user_334,res_9,2025-08-27 05:23:00,205,item_420|item_407|item_419
ord_2804,user_348,res_1,2026-01-09 18:02:00,499,item_4|item_33
ord_2805,user_485,res_2,2025-09-06 02:07:00,410,item_81|item_97
ord_2806,user_480,res_11,2026-01-21 06:43:00,353,item_518|item_534|item_520
ord_2807,user_224,res_1,2025-09-13 00:09:00,170,item_36|item_8
ord_2808,user_363,res_10,2026-01-02 08:29:00,114,item_461
ord_2809,user_51,res_10,2025-12-05 18:24:00,137,item_488
ord_2810,user_149,res_7,2025-12-09 23:48:00,417,item_322|item_330|item_309
ord_2811,user_348,res_9,2025-08-18 13:24:00,380,item_439
ord_2812,user_59,res_2,2025-10-30 18:58:00,448,item_74
ord_2813,user_397,res_14,2025-10-18 00:28:00,347,item_704|item_710|item_719
ord_2814,user_416,res_4,2025-08-17 23:35:00,438,item_180|item_187|item_176
ord_2815,user_428,res_13,2026-01-28 03:16:00,554,item_662|item_673|item_650|item_620
ord_2816,user_273,res_1,2025-12-22 20:26:00,780,item_35|item_28
ord_2817,user_220,res_14,2025-09-18 06:13:00,118,item_686
ord_2818,user_30,res_13,2025-11-13 11:22:00,217,item_637|item_626
ord_2819,user_492,res_9,2025-10-31 21:41:00,380,item_439
ord_2820,user_63,res_7,2026-01-12 00:51:00,426,item_312|item_313|item_314
ord_2821,user_109,res_9,2025-09-17 05:45:00,299,item_452|item_425
ord_2822,user_148,res_2,2025-11-07 03:19:00,249,item_49|item_68|item_62
ord_2824,user_229,res_10,2025-10-30 21:09:00,285,item_482
ord_2825,user_66,res_4,2025-12-06 14:54:00,378,item_193|item_186|item_192|item_178
ord_2826,user_487,res_3,2025-12-26 14:00:00,643,item_120|item_140|item_109|item_125|item_117
ord_2828,user_348,res_4,2025-11-27 04:08:00,461,item_199|item_198|item_178|item_195|item_206
ord_2829,user_265,res_13,2025-12-01 15:34:00,772,item_668|item_649|item_648|item_621|item_676
ord_2830,user_216,res_10,2026-01-21 12:09:00,457,item_498|item_471|item_461
ord_2831,user_394,res_6,2026-01-16 11:01:00,441,item_305|item_294|item_286
ord_2832,user_188,res_13,2025-12-14 05:20:00,514,item_662|item_627|item_679
ord_2833,user_345,res_8,2026-01-05 12:42:00,1160,item_362|item_378|item_405
ord_2834,user_400,res_5,2025-09-08 20:32:00,373,item_243|item_223|item_229|item_228
ord_2835,user_147,res_5,2025-09-02 22:56:00,292,item_247|item_214
ord_2836,user_294,res_5,2025-12-13 15:23:00,436,item_255|item_249|item_252|item_229
ord_2837,user_120,res_4,2025-12-24 03:09:00,451,item_187|item_165|item_206|item_191
ord_2838,user_161,res_13,2026-01-16 18:16:00,523,item_677|item_644
ord_2839,user_251,res_5,2025-12-01 07:12:00,328,item_238|item_243|item_231
ord_2840,user_174,res_2,2025-09-11 05:27:00,442,item_102|item_84
ord_2841,user_61,res_13,2026-01-19 09:08:00,173,item_676|item_656
ord_2842,user_218,res_5,2025-09-14 15:49:00,1078,item_236|item_252
ord_2843,user_199,res_10,2025-10-05 21:49:00,975,item_503|item_459
ord_2844,user_294,res_11,2025-09-01 17:11:00,901,item_548
ord_2845,user_324,res_11,2025-11-13 11:29:00,682,item_532|item_529|item_509|item_519|item_547
ord_2846,user_187,res_1,2025-09-14 11:45:00,372,item_29|item_19|item_42
ord_2847,user_155,res_10,2025-09-05 16:17:00,729,item_472
ord_2848,user_488,res_15,2025-10-02 20:30:00,714,item_730|item_743|item_738|item_763|item_765
ord_2849,user_322,res_5,2026-01-17 23:44:00,427,item_215|item_235|item_220
ord_2850,user_338,res_1,2025-11-12 04:20:00,609,item_4|item_34
ord_2851,user_211,res_7,2025-08-01 11:10:00,236,item_326
ord_2852,user_229,res_12,2025-09-29 19:37:00,569,item_554|item_564|item_576|item_610
ord_2853,user_276,res_9,2025-08-31 16:28:00,533,item_433|item_449|item_447|item_431
ord_2854,user_137,res_1,2025-08-02 21:01:00,563,item_32|item_24|item_1|item_9
ord_2855,user_275,res_7,2025-10-15 05:26:00,735,item_338|item_347
ord_2856,user_487,res_14,2025-11-14 10:31:00,356,item_707|item_710|item_702
ord_2857,user_338,res_14,2026-01-21 16:59:00,459,item_715|item_707
ord_2858,user_322,res_12,2025-09-16 14:00:00,491,item_554|item_569|item_577|item_555
ord_2860,user_188,res_4,2025-12-01 09:34:00,429,item_159|item_160|item_180|item_211
ord_2861,user_100,res_13,2025-10-16 12:03:00,380,item_633|item_631|item_621
ord_2862,user_313,res_13,2025-09-14 13:05:00,438,item_628|item_631|item_616
ord_2863,user_119,res_13,2025-12-09 16:59:00,538,item_668|item_649|item_676
ord_2864,user_306,res_1,2025-12-17 03:55:00,335,item_29|item_17|item_15
ord_2865,user_113,res_6,2025-10-13 04:49:00,430,item_305|item_298|item_304
ord_2866,user_381,res_9,2025-09-29 03:17:00,267,item_452|item_407|item_431
ord_2867,user_240,res_2,2025-08-29 18:25:00,319,item_103|item_95|item_94
ord_2868,user_281,res_14,2025-08-18 04:45:00,942,item_685|item_716
ord_2869,user_15,res_4,2025-08-14 13:15:00,596,item_200
ord_2870,user_377,res_9,2025-11-13 07:50:00,312,item_408|item_451
ord_2871,user_273,res_12,2025-10-07 02:56:00,318,item_561|item_584
ord_2872,user_23,res_1,2026-01-26 12:41:00,498,item_32|item_43|item_41|item_28
ord_2873,user_38,res_9,2025-12-29 21:15:00,352,item_455|item_417|item_446|item_425
ord_2874,user_442,res_1,2025-11-28 01:46:00,515,item_8|item_29|item_36|item_42
ord_2875,user_156,res_13,2025-09-11 19:12:00,332,item_634|item_638
ord_2876,user_313,res_3,2025-11-02 23:27:00,325,item_143|item_137|item_144
ord_2877,user_392,res_13,2025-12-08 04:05:00,548,item_674|item_649|item_644|item_621
ord_2878,user_300,res_7,2025-09-07 21:14:00,694,item_324|item_331|item_334|item_314
ord_2879,user_314,res_11,2025-10-26 22:34:00,288,item_534|item_550
ord_2880,user_466,res_11,2025-08-20 12:03:00,710,item_512|item_529|item_514|item_537|item_543
ord_2881,user_160,res_10,2026-01-07 15:15:00,299,item_501|item_500|item_493
ord_2882,user_401,res_14,2025-11-05 18:11:00,181,item_709|item_689
ord_2883,user_440,res_12,2025-12-20 21:31:00,451,item_615|item_589|item_604|item_605
ord_2884,user_425,res_6,2026-01-23 07:25:00,145,item_284|item_266
ord_2885,user_205,res_3,2025-10-29 13:30:00,423,item_145|item_140|item_144
ord_2886,user_322,res_13,2025-08-04 21:14:00,674,item_618|item_663|item_654|item_644
ord_2887,user_470,res_14,2025-10-12 05:32:00,494,item_721|item_700|item_713
ord_2889,user_54,res_3,2025-08-31 03:11:00,318,item_156
ord_2890,user_338,res_2,2025-12-19 05:42:00,395,item_64|item_104|item_93|item_52
ord_2891,user_7,res_13,2026-01-06 09:52:00,179,item_638|item_629
ord_2892,user_77,res_8,2026-01-09 03:10:00,1130,item_360
ord_2893,user_155,res_14,2025-09-02 03:16:00,395,item_709|item_714|item_686
ord_2894,user_29,res_6,2025-09-14 06:54:00,375,item_264|item_287|item_283
ord_2895,user_371,res_10,2025-12-30 08:52:00,208,item_493|item_475
ord_2896,user_260,res_3,2025-11-29 22:13:00,388,item_138|item_137|item_110
ord_2897,user_74,res_11,2026-01-28 11:01:00,498,item_532|item_529|item_518
ord_2898,user_137,res_12,2025-12-22 18:41:00,543,item_614|item_599|item_581|item_574
ord_2899,user_430,res_10,2026-01-14 09:59:00,210,item_483|item_460
ord_2900,user_487,res_4,2025-10-24 18:07:00,279,item_170
ord_2901,user_459,res_2,2025-08-30 23:23:00,110,item_54
ord_2902,user_182,res_1,2026-01-19 07:35:00,108,item_42
ord_2903,user_498,res_13,2025-09-03 15:17:00,380,item_624|item_663
ord_2904,user_490,res_6,2025-11-24 13:52:00,700,item_267
ord_2905,user_286,res_11,2025-10-31 09:10:00,218,item_540|item_537
ord_2906,user_460,res_1,2025-12-25 15:28:00,331,item_37|item_28
ord_2907,user_408,res_15,2025-10-04 20:16:00,600,item_754|item_732
ord_2908,user_418,res_14,2025-10-06 09:47:00,361,item_702|item_701|item_683
ord_2909,user_420,res_11,2025-08-18 01:09:00,97,item_549
ord_2910,user_278,res_1,2026-01-03 11:04:00,420,item_32|item_43|item_27
ord_2911,user_119,res_7,2025-11-18 15:55:00,416,item_340|item_331|item_347|item_348
ord_2912,user_488,res_5,2025-11-21 06:39:00,416,item_248|item_241|item_235
ord_2913,user_412,res_9,2025-08-16 12:53:00,302,item_423|item_444|item_451
ord_2914,user_78,res_11,2025-11-05 00:55:00,446,item_534|item_533
ord_2915,user_268,res_4,2025-11-03 07:20:00,267,item_159|item_168
ord_2916,user_168,res_3,2025-12-30 09:55:00,357,item_122|item_132|item_133
ord_2917,user_470,res_5,2025-10-14 13:05:00,432,item_222|item_249|item_229|item_252
ord_2918,user_294,res_13,2025-09-29 19:43:00,435,item_640|item_673|item_657
ord_2919,user_177,res_10,2025-12-14 22:56:00,590,item_484|item_488|item_465|item_493
ord_2920,user_388,res_13,2026-01-13 14:45:00,423,item_643|item_644
ord_2921,user_314,res_1,2025-09-07 10:42:00,96,item_28
ord_2922,user_296,res_3,2025-10-25 15:09:00,665,item_108|item_118|item_144
ord_2923,user_489,res_15,2025-08-24 07:00:00,454,item_738|item_763|item_757
ord_2924,user_78,res_12,2025-08-23 15:51:00,252,item_567|item_599
ord_2925,user_226,res_8,2025-10-21 20:57:00,523,item_351|item_367|item_355
ord_2926,user_381,res_12,2025-09-23 04:40:00,488,item_606|item_583|item_558|item_555
ord_2927,user_290,res_6,2025-12-20 00:05:00,507,item_270|item_280|item_287
ord_2928,user_55,res_11,2025-08-02 06:14:00,340,item_550|item_519|item_543
ord_2929,user_273,res_11,2025-09-19 23:05:00,335,item_549|item_538
ord_2931,user_72,res_4,2025-10-31 04:20:00,281,item_193|item_207|item_159|item_162
ord_2932,user_338,res_12,2025-09-26 18:14:00,500,item_614|item_569|item_565|item_581
ord_2933,user_140,res_12,2025-09-25 10:13:00,63,item_605
ord_2934,user_384,res_4,2026-01-20 18:42:00,1251,item_197|item_179
ord_2935,user_417,res_2,2025-08-15 05:31:00,296,item_92|item_60|item_98|item_90
ord_2936,user_34,res_1,2025-09-02 20:11:00,575,item_32|item_43|item_1|item_9
ord_2937,user_404,res_8,2025-08-12 15:20:00,485,item_383|item_350|item_391|item_396
ord_2938,user_59,res_5,2025-12-21 22:53:00,118,item_247
ord_2939,user_33,res_12,2025-08-01 21:31:00,1020,item_563|item_575
ord_2940,user_457,res_7,2025-08-31 22:39:00,528,item_346|item_312|item_309|item_347
ord_2941,user_260,res_4,2025-10-26 07:19:00,342,item_206|item_167|item_159
ord_2942,user_203,res_9,2025-08-09 17:17:00,328,item_448|item_407|item_419
ord_2943,user_339,res_7,2025-12-02 05:29:00,233,item_330|item_314
ord_2944,user_222,res_8,2025-08-07 09:54:00,211,item_363|item_394
ord_2945,user_211,res_4,2025-10-13 13:08:00,343,item_187|item_186|item_206
ord_2946,user_290,res_13,2025-11-14 11:15:00,457,item_622|item_617|item_653|item_648
ord_2947,user_23,res_3,2025-11-17 05:27:00,395,item_156|item_142
ord_2948,user_457,res_2,2026-01-05 09:03:00,281,item_62|item_46|item_81
ord_2949,user_127,res_13,2025-08-22 03:26:00,348,item_637|item_629|item_650
ord_2950,user_128,res_5,2025-11-19 06:20:00,682,item_252|item_253|item_247|item_220
ord_2951,user_334,res_10,2026-01-24 04:54:00,416,item_458|item_460
ord_2952,user_136,res_8,2026-01-09 15:04:00,462,item_383|item_370|item_396|item_405
ord_2953,user_54,res_7,2026-01-08 06:51:00,573,item_342|item_318|item_313|item_334
ord_2954,user_88,res_5,2025-10-07 00:52:00,330,item_255|item_232|item_238
ord_2955,user_233,res_7,2025-10-09 03:31:00,396,item_325|item_327|item_342
ord_2956,user_27,res_1,2025-12-28 18:33:00,253,item_40
ord_2957,user_255,res_11,2025-08-10 13:23:00,984,item_548|item_520
ord_2958,user_346,res_11,2025-08-21 05:07:00,640,item_533|item_529|item_505|item_518
ord_2959,user_25,res_12,2025-09-18 17:40:00,455,item_613|item_579
ord_2960,user_204,res_6,2025-08-04 13:45:00,625,item_280|item_268|item_271|item_263|item_266
ord_2961,user_121,res_8,2025-09-16 00:29:00,248,item_367|item_394
ord_2962,user_245,res_7,2025-12-28 22:11:00,423,item_343|item_312|item_347
ord_2963,user_454,res_11,2026-01-15 01:00:00,427,item_537|item_538|item_547
ord_2964,user_233,res_4,2025-11-27 09:30:00,387,item_161|item_168|item_178
ord_2965,user_78,res_1,2025-11-17 04:50:00,576,item_26|item_17|item_27|item_8
ord_2966,user_455,res_5,2025-08-03 07:41:00,447,item_248|item_219|item_220
ord_2967,user_248,res_1,2026-01-15 09:49:00,168,item_15|item_42
ord_2968,user_249,res_14,2025-08-13 18:42:00,387,item_698|item_705|item_680|item_700
ord_2969,user_337,res_2,2025-11-23 15:46:00,532,item_51|item_104
ord_2970,user_413,res_9,2025-08-15 23:20:00,593,item_412|item_435|item_408
ord_2971,user_407,res_8,2025-12-11 12:31:00,525,item_365|item_402|item_391
ord_2972,user_420,res_9,2026-01-23 15:17:00,1132,item_442|item_441|item_408
ord_2973,user_147,res_4,2026-01-08 05:44:00,215,item_171|item_205|item_202
ord_2975,user_292,res_7,2025-12-26 22:47:00,381,item_313|item_336
ord_2976,user_326,res_7,2025-09-07 17:51:00,358,item_328|item_334
ord_2977,user_66,res_11,2025-09-26 07:45:00,325,item_520|item_519|item_521
ord_2978,user_349,res_12,2025-08-10 23:50:00,378,item_560|item_575
ord_2979,user_52,res_2,2025-12-30 04:20:00,710,item_74|item_67
ord_2981,user_357,res_2,2025-11-13 23:08:00,253,item_54|item_91
ord_2982,user_205,res_7,2025-10-08 07:04:00,390,item_334|item_335|item_310
ord_2983,user_17,res_3,2025-08-12 04:36:00,684,item_113|item_117|item_137|item_133
ord_2984,user_473,res_11,2025-11-09 15:20:00,358,item_533|item_529
ord_2985,user_355,res_3,2025-08-28 02:23:00,208,item_143|item_138
